engine_size,horsepower,mileage,age,weight,brand,fuel_type,price
1.6403954831004606,106.25890485168436,75400.74669562216,7.23182536569698,1431.980457458085,Ford,Petrol,16842.65425197869
1.6033788355415501,192.1345080425309,43080.84587280909,0.7061112701832748,1364.854638687298,BMW,Petrol,40625.6434683776
1.4917466396522654,173.93125610321175,21372.623586753478,3.3166962063258847,1404.203534637959,Ford,Hybrid,33796.21283758334
2.1211814841460397,170.15666753517647,59561.53085125155,9.62650461606395,1375.7504659591261,,Hybrid,33759.101932732636
1.7998140877246203,101.97345603478223,76971.55970232896,5.638779115761532,1491.5067995642614,,Diesel,21946.50148793797
,142.91949548684275,60451.02702341995,0.8753251242523286,1507.802979843997,Toyota,Petrol,33032.730800610465
,92.21411830169693,77946.08860047649,3.9664351322311395,1438.8244634561593,BMW,Petrol,24429.147110581252
2.6161579092943974,,55821.53952942994,4.955847386223139,1101.806587096722,Toyota,Hybrid,30429.908752494943
1.9587168699632729,,79160.1924563037,5.4001965127891145,1229.1250182570104,Toyota,Petrol,27356.746740502796
1.2932660232880064,127.91190461980175,43695.73514635752,2.646160732163394,1799.8981213910276,BMW,Diesel,32996.19934100826
1.9209825668807379,182.13315598437288,42819.31682548486,4.644402830102373,1344.3310211983562,,Diesel,33000.62092864205
,,107882.8610688216,8.20025562138192,1800.1391702484157,Ford,Hybrid,27250.139825378985
,,58412.942243849335,6.0358512915465115,1445.3677456960495,Honda,Diesel,29466.26041228385
1.5989694315786094,,74975.65926802903,2.0954225630375176,1850.8490602213417,Toyota,Diesel,26680.1991518067
,75.35193308182927,64901.68915765212,5.556576658204937,1711.8575262941315,Toyota,Hybrid,21771.71252382498
,115.05500073619702,56701.90381218622,1.434282264726951,1569.6215236664439,,Diesel,31935.581545820332
2.0220177378596373,,54018.69787871078,6.391362417852585,1430.1935888841294,Ford,Petrol,28861.125098733868
2.8422891308602507,195.8594774556953,39526.528771908226,2.6529005071395826,1605.582764068804,Toyota,Hybrid,42487.55483720638
,73.65135856532356,55188.9383419667,3.765767952114809,1563.7140825692954,BMW,Hybrid,25340.195890317613
1.913046785982397,196.92122491210932,58237.09352391752,7.134947696761653,1757.2300699604466,BMW,Petrol,37837.88787656828
2.3161083348131077,,24662.918590332847,5.979535228591672,1034.981282840379,BMW,Diesel,27830.078308737557
,,52224.76091826109,7.60895717810142,1068.1852592578844,Toyota,Hybrid,31991.353345615404
1.87632756686673,164.82896960602514,71439.89479100339,8.419183995274633,1532.8650738046965,Ford,Hybrid,28778.854021630777
1.5288852018794636,120.01199873823504,62028.28735176185,5.2251235724637155,1859.0757349363646,BMW,Hybrid,29582.500174800396
1.4435686149216906,122.60012161980941,80869.5318705678,7.774163098295661,962.5532806382907,,Petrol,18423.24323216926
,122.68154309956262,70230.53030737415,5.93173972248692,1922.0036440881495,Toyota,Hybrid,26254.43797611154
1.51095734098164,127.04036984750262,53280.80067666909,6.957946105698383,1497.8588789778855,Toyota,Diesel,21396.925944123665
1.6107351892888608,96.71513306460011,41526.12043034155,6.7049768511147745,1265.2338376835514,Honda,Diesel,20486.89012911845
1.003054984728652,218.3178040062964,99772.84600298817,7.79277473132233,1190.620428416047,Honda,Hybrid,30351.07778504963
2.6295345855046026,194.87956970510152,57463.38974702445,2.0429017618099974,1739.1089427009942,,Petrol,47250.29377083677
1.4660021780354073,142.28014621540788,37216.75977012898,9.153902517959715,1824.2057022234185,Toyota,Petrol,22919.510894950003
1.17387396981427,,62362.29889334536,3.069986117842417,1601.4029531045876,,Hybrid,31854.319147560385
2.094837334287615,139.8800829409122,88424.93194506202,2.781636136980179,1352.2077735171708,Honda,Petrol,28838.796836704372
2.1610353311067714,57.12013081513089,103196.28967003484,4.80524645910292,1625.4178185501132,,Diesel,17057.950875162678
,156.4183858244829,108488.94385192147,4.22714184868537,1137.4394576619725,,Diesel,29038.72156166597
2.1452239783018054,181.3478877706238,60513.92984535638,5.756294688842174,1555.0088080672597,BMW,Diesel,37638.667197194314
2.1001963165261377,148.53716809084565,67193.55374577333,4.54833103878724,1700.198849093851,,Petrol,25465.175394306672
,,55327.36223383737,3.0307242265708334,1196.4598833921987,Honda,Hybrid,36291.704418129215
,154.86656831189234,61380.16913167601,2.251768561710664,1310.2236825763935,Toyota,Hybrid,35057.71515727526
2.7177482968914224,169.39947310220197,59084.500500387934,4.846828431952916,1251.741883275533,Honda,Hybrid,33619.81823448378
,80.83401586250416,25467.031156022407,9.10123383504289,1520.2377843260253,Toyota,Petrol,19032.088094635666
,,67532.68757199493,9.115620256633294,1327.8245519594525,,Petrol,24958.54305111022
,109.29274057808222,33256.295758901106,6.048140632704074,1709.4284244724636,Toyota,Hybrid,20554.224458259407
,127.72250139319826,41649.94830305892,5.834226076566999,1250.3231297255734,Honda,Diesel,25877.418470215922
2.5436677142971016,148.04526458674383,52994.894112713046,7.137828972790216,1323.4629757512428,Ford,Diesel,27819.211585623136
,167.90012611478033,47398.00064752688,4.774210919749459,1626.2927934396616,Toyota,Hybrid,31727.990973059586
,121.09378375565433,43629.67316293877,3.9729582065935602,1681.382746091256,,Diesel,30956.404158569196
,185.37987923438976,79178.29353285728,3.705841537089479,1754.4859151398084,,Diesel,37224.48678399301
2.496574536956408,197.20977228760535,77031.25360949573,1.417250794428325,2061.604686158132,Ford,Hybrid,41462.43500435332
2.219435790789016,135.79909110507154,77433.6200299483,4.0604863491158145,1586.5501283645142,Honda,Diesel,29853.44380691354
1.7079004269960452,106.84716491711683,33206.7315847702,3.352229358639832,1372.8785742801876,BMW,Hybrid,32886.26333791685
2.1431164979741344,109.4480785263046,70735.5661366501,4.079454601605512,1807.295164396973,BMW,Hybrid,31671.84632252759
2.44565728676465,152.03727166987804,54636.07493532376,6.675409788586311,1598.5928518707333,,Diesel,31126.545360080647
1.6411574984205128,123.87151201067876,49271.738343648074,3.596326269085997,1259.948717403595,,Diesel,31787.71579961408
1.8423159246039762,,80975.75261512335,2.4506701696581232,1703.7043251597897,Toyota,Hybrid,37897.12970702875
1.3795681621105136,224.11326081283977,113264.45096942969,5.219858038895111,1595.8953301222255,,Petrol,32098.791993105966
2.245826476473601,172.05018538155886,41390.28097956601,6.6101885492161205,1421.438211067139,Toyota,Petrol,34171.126002422236
1.6890325287682582,,67138.73809807151,5.7587030426680785,1558.8855706909071,BMW,Petrol,32438.51287009579
2.7814318759964167,178.83670400071068,42585.20461399313,5.1982163101139625,1854.5260096831034,,Petrol,41332.626705189105
2.155943666139402,99.16645809596059,61164.697160103366,5.268860211536085,1115.834192189732,Honda,Hybrid,22135.276171443867
1.6170670170459105,83.8534313046122,38119.32326111531,5.4753433231286825,1323.5472736294935,,Hybrid,19814.08677101544
1.4847341565699326,108.85315191162273,60278.13215663398,7.719384845354696,1673.0282177231613,Toyota,Petrol,23632.73411628363
2.080627327195105,172.00008809101286,65256.45963249871,8.158300456799223,1055.215483030843,,Petrol,31721.80296328267
2.4475765528868236,108.23248690478542,35916.50541357058,6.221606861710123,1356.1220672250356,Honda,Diesel,27098.93080497687
2.847243560150817,,94579.82356763777,4.8913637582239,1474.594174260163,,Hybrid,28856.276783332207
2.0462732021860353,163.32131371014458,43966.194382764836,4.909771463354859,1813.6364899546213,Honda,Hybrid,34946.07636719343
2.405531769882343,194.49368878579293,40538.38845920646,2.2152513880697966,1108.340598095796,Toyota,Diesel,37371.557781430805
,,66463.07369953935,7.63461589412497,1929.5703532258174,,Petrol,33859.33149581379
,115.87694571850211,61984.384725475764,5.528825720103698,993.5482303694649,Toyota,Diesel,21564.217444410042
,179.33899474672734,79868.79123853339,5.827452044827376,1973.6439684256652,BMW,Petrol,31465.52077912828
0.6284657049187847,,70052.45659396221,5.443017071373047,1244.6606953224643,Toyota,Petrol,28868.56411089338
1.1079732323544755,181.81163275617894,48698.28177414148,3.990486432432745,1845.142634745333,Honda,Petrol,31445.398012464848
,150.66970625630864,53906.22155682796,2.002297217380636,1710.2636174571255,,Petrol,30891.418893931084
1.8786004431810128,,60945.25429147123,5.285373415690976,1007.7676796880838,Ford,Petrol,17128.052575195095
2.5506831261862564,168.7554145759726,43052.19492705687,3.6394622249770716,1375.7000138325063,Honda,Petrol,33648.45781815083
1.874470661402508,125.64905017981772,70419.44543005593,3.5564122228669506,1193.4707034129774,Toyota,Petrol,24699.50494643179
,177.76305090842413,20811.922148922473,6.086936247938796,1336.125397260254,,Hybrid,33764.06356676209
,,102162.44495673987,4.760441773794642,2094.1480450052354,,Hybrid,36335.321876236994
1.7050609582638632,,62618.23516224928,5.788230269637208,1419.8786733638613,Ford,Petrol,24330.220944384957
2.27181535277547,189.74463165605647,23262.967047699793,3.815792776668678,936.2828246723365,Toyota,Hybrid,40002.982596854825
2.066129051335538,,21951.264066504824,7.35453419148763,1724.1753337610567,Honda,Diesel,39281.590223471045
3.21072674609763,163.09897825769772,49116.84134373575,5.372787500045588,1228.975890976649,Ford,Diesel,36949.049717125
,91.85118443144529,48937.24974543779,2.632691873541108,1158.7558049223326,,Petrol,23261.1404898008
1.5224243409525742,,77883.78704962658,5.6354228420413754,2143.129984756555,Honda,Petrol,25908.096561074748
,123.93495998387046,50225.550891132545,7.125923702423745,1733.6157664742598,BMW,Hybrid,31651.39078928066
,201.289315842299,87595.78665563527,2.983471750461161,1185.6320670481398,Ford,Diesel,36882.06353613927
1.8530356699008015,,67121.18927084933,0.956672549949765,1661.5353392030484,Ford,Hybrid,27209.454498666117
2.5244067128849985,143.17513449427304,65500.065526778395,5.586311661381905,1501.3122592695304,Honda,Hybrid,27764.85184082214
1.0920920982351299,176.7392143910544,50526.345704806256,5.328146356994519,1514.118054460778,Ford,Diesel,28433.68238507535
1.5339831923646645,,51950.16655650101,3.85889934286112,1407.5634378042478,Toyota,Diesel,32558.47571696322
1.6297296200855946,,43519.92495677119,7.736009940915338,1913.5185552133712,Toyota,Petrol,19325.47486711631
2.4670327693143568,,52701.23485532249,6.993269038197752,2117.8277854426296,,Diesel,30053.220109762195
,152.08991924696693,37967.4736258852,0.7538668355407463,1551.5133310090478,Ford,Petrol,30521.9782776489
1.6756718148218974,,46680.2230805765,3.649420936217817,1488.4197782245415,Honda,Hybrid,26522.23297317603
,,41040.3131458736,2.956737007638894,1150.3898272445192,BMW,Diesel,31681.616302440714
1.1608536036056052,,50210.78973696869,3.542654517190713,1693.412247936634,BMW,Hybrid,26580.187774608996
,107.84089352783077,70357.44769072704,3.5965236624387553,1721.1251914194977,Honda,Petrol,21110.913528053883
1.840862854317323,,29848.17521600802,5.457391290199366,1090.303425967659,Ford,Hybrid,30463.63902420415
2.728984758252976,177.24349636754908,53157.07020809488,3.1550236837944388,1328.0656884375467,Honda,Hybrid,37799.18087555996
2.3628529423181646,145.4018771314996,63718.29580295331,6.5100278310913335,1628.0251909275062,,Petrol,31430.111450520693
2.9934174609975193,156.77681350649166,43760.71259714248,6.6398771403547565,1826.2789052058658,,Diesel,33412.17015425494
1.5584522427583103,166.65478598279404,4389.1950172373545,5.957146612962384,1186.2955951283166,Ford,Petrol,27669.31442250862
1.621805274158894,195.46421544832964,63279.68704572513,6.087265999831739,1580.5616322659196,Toyota,Hybrid,33026.38513356711
,259.8297350007787,41667.52825097727,4.4363169161435865,1059.3282991678159,,Hybrid,44045.85981962729
,181.81267917423725,80576.67804862375,5.917998485692075,1471.9113747711124,,Hybrid,33487.47425443165
,,43496.82056820573,8.715096734146409,1393.8608987321668,,Petrol,31480.79260306495
,,91819.93189956358,8.707551319348676,1601.1922242585224,,Hybrid,15578.340200760305
1.34879194198219,119.775090134332,57820.838705819755,4.812860795783542,1450.2332621745488,BMW,Petrol,25572.762739082205
,139.51184451572877,91382.76370317463,3.941954543982396,1239.1653262183827,BMW,Diesel,30910.22489125766
1.9437268426494765,,57897.311010754696,2.048655034843679,1173.4331744376468,,Petrol,26306.74544567161
,160.78312901993755,33151.035055862274,3.6688841660074036,1256.1267106808968,,Diesel,29923.83502817558
1.9843195907319857,166.8445426216435,49584.49069558228,3.0595235191746823,978.4470150614593,Toyota,Petrol,31356.73346550356
2.6169141604099044,161.51853277740645,70122.14984282371,4.400953330698012,943.8149384564293,,Hybrid,39941.91755346029
1.2368260202192767,140.97053300098736,36406.998212815655,4.823218145275535,1148.3468610765317,,Diesel,30129.680451387685
2.243081334058003,143.4399965241306,95005.23760494422,3.5855747539201084,1168.6713802528961,,Diesel,27701.28441485947
,166.14352100959042,67081.47402929659,6.358426211643462,989.5944426199987,,Hybrid,30880.889279941024
2.2740881713194567,133.602543542055,49450.51263433219,4.629522157332155,1211.3154797757452,,Petrol,28984.181203690478
,183.3582118140566,54672.46832925101,5.325072183899696,1864.1715855547322,,Petrol,28073.791368127597
0.9658368114772398,,82516.52650566769,6.139280706538053,1781.705855834598,BMW,Petrol,23945.808838847057
,167.5360144627768,54276.176875736,5.662512004917003,1160.3866460966387,,Hybrid,28626.569621137154
2.576753549533672,139.94411543554781,70415.56611933534,7.181798210206891,1262.1605554923538,Ford,Diesel,26921.503257471104
1.2089136702032164,,67479.7288116232,4.842177038209409,1684.713101001059,BMW,Diesel,28757.83807752028
1.6388965003562321,,70145.65554667437,4.814125629717246,1206.2713420826508,Toyota,Hybrid,38155.26479813447
2.5734015637647394,,53919.32273690856,5.508125454337089,1392.7328263722002,BMW,Petrol,31998.64009272234
1.9202012120678418,162.56089986158477,110937.27684960276,0.3771003784747,730.9609437053721,,Petrol,28311.73542478875
2.4143011011952678,192.2425147079412,54466.06919262473,3.6194442150580173,1834.7573681515753,Honda,Diesel,37206.1592761686
,132.43036671040895,53383.07729432841,6.421645730675236,1572.7376438393214,Ford,Diesel,28824.58741559773
,173.87376678534392,41670.25624841268,3.0192788772734627,1416.5360464955024,BMW,Hybrid,37775.970692379415
2.109307517163298,174.33284047099602,49881.76924449944,4.580846972460046,1556.6052194415443,Honda,Petrol,34254.99462836131
1.4041214042350558,,58976.0752746359,4.6256037960064385,1309.8888763839884,Ford,Hybrid,28079.13299353892
1.8746270929330184,,56796.86518417932,2.9529749840955626,1619.4123853718418,Honda,Diesel,31416.991375215985
,173.9795310292251,72672.18229783104,6.143396679737869,1343.672778200159,Toyota,Petrol,27192.79556119317
1.9010333998696507,108.80375167755712,41791.006138753204,4.21417515708814,1494.4907208976815,Honda,Petrol,23921.435502618082
2.44961931092166,189.52931518714266,52291.887054091814,6.274596847349512,1546.0565651923391,Honda,Petrol,34419.634106984704
,,92065.89321244898,4.69510490699313,1746.361061357871,,Hybrid,28125.393860399734
,110.20459481734791,36196.95719809932,5.59313628528449,1015.0999071372848,Toyota,Diesel,28657.41422076108
,,78210.88498778935,6.9330222559620935,1428.7492374781416,Toyota,Petrol,20089.080882909257
1.8288726810458573,40.99430718844444,38852.33672876092,0.9336621361618214,1581.7068661143514,Honda,Hybrid,23337.781971982226
2.414592168861103,168.50079464359018,56484.291534038115,5.748369015381543,1613.424085132734,,Diesel,35775.73804074803
2.9676192973419253,,56042.508640719934,5.233322183254386,1465.150704009896,Honda,Petrol,31517.653214683767
,152.92030471368426,50959.58719173771,5.03902450286499,1820.4950116866953,,Hybrid,30620.260891499915
2.0007395933970407,157.58598932350023,32784.98916581094,2.4334760473798913,1390.6165214545135,,Diesel,33982.79198938151
2.7411248085825743,147.44749630354798,51445.44118458438,5.1281861449775015,1740.084837656793,Honda,Diesel,33956.940218483775
2.0542513386122168,,35837.51042628329,4.839663719159924,1312.519264827041,Ford,Hybrid,29843.65267025813
2.2837553439717446,180.15606244682775,40870.78670862364,2.5064612212287716,2071.477289152198,,Hybrid,43268.715393594284
1.9817925513125647,,56714.9521614338,4.313104017997107,1262.8206820775733,Honda,Petrol,29402.800726382593
1.7898714740671195,,49664.775953224234,5.670385595930668,1376.3188076440879,Ford,Petrol,17392.7293014804
,73.61927914119006,47764.146483626886,1.946270186255593,1652.1485386009078,,Petrol,22720.75818500391
,188.97497689825784,63254.57188667953,4.972999938817724,1352.1257163057173,Honda,Petrol,27675.647030331416
2.1714522901611506,144.62853120486017,71902.16078177882,0.48355128186678176,1475.8166162420844,Honda,Petrol,32160.12128369524
1.992044294707837,140.6904248217593,42960.93540824552,6.9654733641738265,1181.9831238063125,Ford,Hybrid,30028.50867347724
1.8171896498559543,124.26664858434202,68086.14149294086,3.59529142893548,1493.9543417898049,,Hybrid,30586.684298060816
0.820008121212265,147.66240701186237,85274.11483449212,4.3848679249996,1003.5905310796963,Toyota,Petrol,21512.306243623465
2.8539772251466635,124.06163168603629,45447.543385339406,5.978764663291738,1917.6532014536006,,Petrol,36949.42925210431
2.198980951344549,185.84272274264416,87617.2301392745,5.019708439833561,1102.0986505761637,Toyota,Hybrid,35397.19319252519
,296.28847651058186,78982.15607551383,6.372177409634259,1877.0374806178475,,Diesel,50271.69196671478
1.3614956796519415,165.150955055551,107250.87905288851,4.600212107386282,1610.4299096861937,Ford,Hybrid,28417.114605077593
,,32461.53005338818,2.7759259529558977,1635.4907700609135,Honda,Diesel,45861.23595333993
1.838749962699833,138.46341817152447,64464.921498385156,0.7643374083440921,1176.0039698810133,,Hybrid,32357.06996262453
2.0887349792009196,187.9807727964282,77312.38404629828,6.6785799691202685,1104.4203147417693,,Diesel,30910.19033871883
2.1445320272227724,166.59328120711706,33400.44664628476,0.5035347388062288,1558.0713998073272,Honda,Hybrid,36167.99269842932
2.934844929297111,,47634.561757017575,5.787378347317473,1450.9010841191493,BMW,Hybrid,45013.99030486644
1.4916378862092292,105.04701572994514,15604.148773338362,4.395410098370715,1368.2547756837166,Honda,Diesel,26531.283358860754
,,50449.81449398448,1.7495358486707238,1969.107761970542,Honda,Diesel,34380.72863044629
,,47347.60128268056,6.209200906531215,1527.40114812818,,Diesel,25205.915218608996
1.8111597274852738,199.87237347366644,93519.76355071267,6.710155838256925,1837.1898679598244,BMW,Hybrid,38349.82444700439
2.5701830540813537,195.69563240136378,43662.972163530496,8.822295869344739,1852.5500529130136,,Diesel,34954.417108589645
2.1350554623203735,194.69153945425887,64242.94218459666,5.2293045363312,1854.7765463373992,,Petrol,37377.11834173118
2.6384169598305083,,24370.20979301678,0.18503676872147246,1503.3874992962847,BMW,Petrol,34360.92046662435
1.5277705834564956,120.20213187462316,72970.52676512986,2.2163460530585954,1263.7557800635348,,Hybrid,29208.01746226858
,,80822.66073609379,5.638233056103513,1487.833133534037,Toyota,Petrol,19104.264359479384
2.0379159774569224,,48608.35418131703,3.2383648801467335,1886.3385662939681,Toyota,Petrol,26696.665626227077
,126.29131210385665,52384.816312664785,5.716828031856177,1507.9582591960389,BMW,Diesel,28344.86339956002
2.0020761275779684,,63893.263694963476,4.272567302713981,1484.7581013446918,Honda,Diesel,35166.51655602946
2.092768706024901,87.59787466567018,68433.81692033462,1.0939448650175017,1000.8102230549853,,Diesel,23916.286822958562
,96.60344309752016,68380.44993823822,8.684438953954874,1511.373713042749,Toyota,Diesel,25103.186520225692
,,31937.09104552189,2.703677009113448,888.8121815525508,Honda,Diesel,34672.79363359044
1.9860584573903735,113.64469449169783,59069.295994867556,2.4515786233323755,1754.8644196072094,,Hybrid,29087.320725271722
2.7022348516930346,,64204.91181660454,4.626574430731301,1322.1253202958562,Toyota,Petrol,19545.090153774137
1.804581891051331,165.61969585053453,59001.12887357687,9.28595194710017,1903.118092316798,Ford,Diesel,26540.90321595809
,,49221.30815187333,4.749452163927624,1472.491269532217,BMW,Diesel,41310.9233687181
,,74289.19327560534,7.680133436207015,1151.1115195025302,Toyota,Hybrid,34914.05508944172
1.2006351516770883,208.74427193000292,95771.1402349323,3.760732332925545,1645.0879111577306,BMW,Hybrid,36459.193012230826
,117.28458194391652,56408.532817366744,5.816644971503832,1203.43829789053,Honda,Hybrid,25267.062426479388
,141.46275820139195,74474.43620954784,3.3788092479526624,1722.464750714352,Honda,Hybrid,31410.218501546096
1.8263673750931109,191.20668225666498,44248.27316850204,5.998809398785719,1162.0214075386968,Honda,Diesel,34205.97583642576
1.3508837536271852,180.55687279381144,45220.89526502576,3.8828980137265554,1484.4528133711096,,Petrol,33330.11325239918
2.1099513340200415,148.12715831531818,50672.83428818204,7.05120045321685,1449.7119457048298,BMW,Hybrid,32720.54372787962
2.2233286200525306,144.45749310312445,44509.46575639489,1.7164148987114185,1932.6406015100645,Ford,Diesel,35663.12846393535
,191.2868713385531,40196.225091980436,5.156884231319756,1442.5615058461067,,Diesel,34838.35442202493
1.1106394954924579,164.83329778152455,25611.487079913197,5.957140239619082,1649.772358817139,,Hybrid,31155.98206498931
3.035956470601156,169.4875233974491,53958.22919735228,2.7176394727449393,1698.9427485942697,Toyota,Hybrid,38843.524078421695
,212.91465247982012,60368.25301368478,5.601010113686039,1363.0933912730961,,Hybrid,43271.13796108258
2.100978563628007,183.51820773392984,77142.92210708268,6.440645727597106,1373.6500933553373,Toyota,Diesel,34160.98168681466
1.6900877609872145,189.68757098245825,26595.647387497556,4.274076444358114,1577.1249895485503,Honda,Hybrid,36772.708319225596
1.8363434081227727,182.71053247070023,27678.669276659963,6.7003147031258905,768.7478846020183,Ford,Diesel,32834.31381460156
,117.24538895057043,49643.637714538265,5.099973189737226,964.3361863561237,Toyota,Hybrid,26849.355078365934
1.5045984221117081,170.51765448000458,45507.59781014563,7.130116549970975,807.8417768964871,Toyota,Hybrid,29604.217033517984
,,92498.43413402571,4.2428567621974675,1358.8193922955509,Toyota,Hybrid,27764.22477351532
,,74176.61189899707,1.4947284498795934,1389.255043714956,BMW,Diesel,29150.55161595564
2.8806519825446086,239.43636252933413,51777.77263577921,3.342865003803623,1273.5548001762177,Toyota,Hybrid,49201.85191154254
,126.46146087895602,89714.47648837678,2.4449463061372723,1418.615496014502,Ford,Hybrid,28346.618886417124
2.0570999565805193,181.8418137883424,38709.48645403833,5.711687536228476,1364.7018832826757,Toyota,Hybrid,35406.77227393657
1.4025455459469196,157.65788345623034,60425.01930227305,7.078643286259284,964.9183902455518,Honda,Diesel,26597.313085013673
1.5185118027121123,,48165.462103474834,3.0708182275270466,1543.4711270023845,BMW,Diesel,28362.313333204653
,117.88080897121537,36093.753444612084,3.6473050165745624,1153.5470304331257,Toyota,Hybrid,26285.32446691161
,,56235.26838110306,4.637282313736706,1228.2499334715967,,Diesel,25153.463253851594
,163.4993869512083,53558.39310073587,5.89502530549221,1333.0709230161185,BMW,Hybrid,26289.225677519345
2.4793200522718752,229.29759974063228,25852.790671740055,8.725536448170043,1450.7073182880908,,Hybrid,41031.69318197923
0.690092681916614,213.03220846808784,74362.8459730358,6.234780748922161,1299.4192807466156,Honda,Petrol,29447.234330775587
1.4420155915947412,,61038.73477244408,4.5762114058307475,1435.266533652732,BMW,Diesel,26265.79459627305
,,67511.03437248745,5.099690169173776,1371.6296752973299,Ford,Diesel,21793.785778150785
1.5288757999748852,175.0632757747186,64038.78340871775,5.811235436364408,2116.765469041308,Toyota,Hybrid,33454.51938441318
1.9017444159511987,98.9611927012466,57227.28113838579,7.028936883878508,1922.0361148395652,Honda,Hybrid,23959.316662923433
,,103627.33407280922,5.469724612784857,1784.6845237273344,,Petrol,34173.681923022035
2.222394639273398,,49122.66718624351,2.8285009800298835,1264.0848483474824,BMW,Diesel,33411.89935551321
2.764298232168641,134.61276715766078,106079.54076638944,4.514860249173354,1540.63507394454,Honda,Diesel,27361.90863585331
2.7971904200657836,,39492.454649588384,5.042654711328982,1324.885237000953,Ford,Hybrid,27940.06780806006
2.0705364429406186,172.81914141891576,63595.87182331286,1.4326288058511305,1149.5599806906412,Toyota,Diesel,34701.98447167777
,115.85891017278625,49221.077162772155,3.51409763123299,1805.6835423752568,Honda,Hybrid,29587.232070187027
1.6809781947986724,129.9350022740871,31722.244081556422,4.224597317556309,1379.9364236945812,BMW,Petrol,31437.590147312538
,172.9363876679704,58625.52344510582,5.4101784444066645,1943.685336531134,Toyota,Diesel,37930.806762473956
1.581363394170336,168.58079149392546,17287.669737466356,4.6491273821662,1452.7522180086246,Toyota,Hybrid,31130.115078886545
,206.33201195721682,66213.18211446244,1.9433984741087635,1694.3269257809,,Petrol,39478.61881856113
,120.02032226383707,30008.33503453029,6.728761592833316,1963.2099320980356,Ford,Diesel,25333.517444445923
,,61261.511312767834,8.42760609601457,1086.7788342695576,Ford,Diesel,18718.317966718874
,151.72640276521233,55064.491655618265,4.754851776956836,1517.3732573971015,Toyota,Hybrid,31726.238654122295
3.295662573033283,,80498.55373415648,3.188340484054038,1527.6690669273687,Honda,Petrol,33751.97604496032
1.1031452394077879,187.7702615323803,74907.56303114482,4.3803467489001635,1693.7934649732015,,Petrol,31026.941545494923
1.7424086919133661,,68440.84291849712,6.340172581239866,1089.1753752231348,Honda,Hybrid,28441.47458041998
1.9743828939563983,103.38779182496995,71333.35188030575,6.061148866411358,771.599775765797,Honda,Petrol,16768.556726332827
,140.857879524502,52961.87354983085,2.9861976459105217,1835.514294769689,Toyota,Petrol,34215.383232894914
1.4950477565960676,,49374.36241684745,3.296850130504981,1093.3660898591702,,Hybrid,27322.8227151315
1.5018542535696096,188.85469942285212,63988.91312179245,2.0179420652132665,1431.1666852553824,Honda,Hybrid,34082.68520126761
,237.00037692974269,82634.23643084119,2.619022892730003,1961.317074723114,Toyota,Hybrid,42677.040990745954
,175.07224763034978,47628.88997126688,5.674217253087066,1868.525162223707,,Diesel,33267.30086067851
,158.0619168028127,54310.82743945937,4.643456893560097,1844.8234720544406,,Diesel,32235.005308900625
1.5665342954128885,189.99084521796087,76606.24980162377,3.8360249806295372,922.8368479861773,Toyota,Diesel,32025.79352372289
,118.71855817356045,31882.92647497074,7.532863635438793,1742.4305819488009,,Hybrid,23544.184485624315
2.159398732417313,128.91753979740938,72903.33043901226,6.574817955189021,1033.090623835583,Toyota,Petrol,25533.513600356928
2.604034465733171,,101251.00236002178,6.732023110495273,1668.2919371745024,Toyota,Petrol,33240.06243213452
1.532499437201384,144.69764052591015,35203.0554547873,2.234486086174506,1485.3533301841067,,Diesel,29033.533699925763
1.866761790912428,158.1029095106648,56646.241633362275,6.732768841821017,1030.9902338788875,Toyota,Hybrid,28015.990531219253
2.1338355158709055,124.58742136302942,65162.36953627315,6.639325575803842,1952.1144483148355,,Petrol,26345.37148627306
2.043166760204007,228.33977715031781,79187.55984141016,4.3963048264540845,1548.7438253417063,,Petrol,41663.891636597255
1.9872331480927856,203.61633934845113,50569.75169441738,3.178185214614947,1715.8496296643682,,Hybrid,44091.560661152624
2.2040166787528026,83.1026926179145,17270.160429817923,6.902022575917948,1698.1636374011207,,Diesel,22694.402956854454
2.531904785657356,,66662.98818130697,4.5649456187531925,1250.4590775898782,,Hybrid,38618.50941236588
2.4366257451294495,,74717.67456855215,4.916468777429439,1657.9758516630422,Toyota,Hybrid,19171.62438914773
1.7718899134944242,164.30010536923024,50503.33457797723,6.718684215813694,1589.5817615469564,,Hybrid,29080.10048144761
1.6384526630034792,89.86533679151934,65225.862240503266,6.890391170713138,1795.6174907327654,Honda,Petrol,18590.415778904786
1.7035101686771386,190.8449621399581,67339.86562721914,3.7642336094764373,1750.779445135652,,Petrol,31551.298844261863
1.9826716625419232,123.83905760449359,58361.313182738144,4.364181229052277,1209.2831875779177,,Diesel,30849.66278728856
,101.36849034877861,93526.2381745727,5.9096037686391805,1086.036128208993,Honda,Diesel,22813.977640988218
2.51522871400129,,59634.39624434781,7.93971347815047,700.4818779066331,,Petrol,29863.311213220608
2.4599846982577374,106.54908245435304,20790.123949639667,2.9177167756317246,1193.0972403574333,Toyota,Diesel,30936.282565248814
,175.29660703909184,76334.6116402447,1.3879730129585601,2158.1143190158377,,Diesel,33619.485585222465
1.9817813727042186,163.35071890066405,48123.03428674997,3.7443673389203056,1690.471734196798,Ford,Petrol,30581.880956179823
2.057616495304838,136.9918292802869,81669.56349100669,4.108699331321538,1286.5697939078211,,Hybrid,27160.12854332444
